data_code,year,month,day,hour,minute,second,group_number,group_spot_number,projected_umbra,projected_whole_spot,corrected_projected_umbra,corrected_projected_whole_spot,heliographic_latitude,heliographic_longitude,lcm,position_angle,center_distance
s,2000,10,22,07,09,14,9201,64,0,1,0,1,21.15,50.77,-18.35,46.55,0.4063
s,2000,10,22,07,09,14,9201,65,0,1,0,0,18.44,49.62,-19.49,53.64,0.3947
s,2000,10,22,07,09,14,9202,1,0,3,0,1,10.93,85.59,16.49,290.19,0.2983
s,2000,10,22,07,09,14,9202,2,0,2,0,1,11.30,85.79,16.69,291.17,0.3033
s,2000,10,22,07,09,14,9202,3,0,1,0,0,10.90,85.36,16.26,290.35,0.2946
s,2000,10,22,07,09,14,9202,4,0,3,0,2,10.61,85.12,16.02,289.63,0.2892
s,2000,10,22,07,09,14,9202,5,0,2,0,1,10.35,84.65,15.55,289.26,0.2806
s,2000,10,22,07,09,14,9202,6,0,10,0,5,10.81,84.54,15.43,290.94,0.2811
s,2000,10,22,07,09,14,9202,7,0,2,0,1,11.76,84.73,15.63,293.83,0.2896
s,2000,10,22,07,09,14,9202,8,0,3,0,2,12.53,85.11,16.00,295.79,0.3002
s,2000,10,22,07,09,14,9202,9,0,4,0,2,6.44,81.54,12.44,276.06,0.2162
s,2000,10,22,07,09,14,9202,10,0,5,0,2,10.98,84.02,14.92,292.13,0.2740
s,2000,10,22,07,09,14,9202,11,0,1,0,0,10.85,83.73,14.62,292.02,0.2687
s,2000,10,22,07,09,14,9202,12,0,3,0,1,12.99,84.79,15.69,297.61,0.2986
s,2000,10,22,07,09,14,9202,13,0,1,0,1,12.56,84.07,14.97,297.29,0.2849
s,2000,10,22,07,09,14,9202,14,0,3,0,2,12.85,83.83,14.72,298.60,0.2834
s,2000,10,22,07,09,14,9202,15,0,1,0,1,11.90,83.07,13.96,296.62,0.2653
s,2000,10,22,07,09,14,9202,16,0,2,0,1,13.22,83.71,14.61,299.94,0.2846
s,2000,10,22,07,09,14,9202,17,0,9,0,4,11.59,81.91,12.81,297.39,0.2457
s,2000,10,22,07,09,14,9202,18,0,5,0,3,14.16,82.50,13.39,304.97,0.2754
s,2000,10,22,07,09,14,9202,19,0,2,0,1,21.16,84.69,15.59,317.88,0.3752
s,2000,10,22,07,09,14,9202,20,0,7,0,4,21.46,84.31,15.21,319.12,0.3746
s,2000,10,22,07,09,14,9202,21,0,8,0,4,20.70,83.22,14.11,319.69,0.3541
s,2000,10,22,07,09,14,9202,22,0,1,0,0,3.48,73.82,4.72,249.46,0.0881
s,2000,10,22,07,09,14,9202,23,0,4,0,2,10.50,73.09,3.99,323.24,0.1148
s,2000,10,22,07,09,14,9202,24,0,20,0,10,11.92,73.47,4.36,327.36,0.1387
s,2000,10,22,07,09,14,9202,25,0,3,0,2,10.29,72.59,3.49,325.73,0.1067
s,2000,10,22,07,09,14,9202,26,0,2,0,1,11.47,72.95,3.84,328.79,0.1274
s,2000,10,22,07,09,14,9202,27,0,1,0,1,10.56,72.31,3.21,329.24,0.1081
s,2000,10,22,07,09,14,9202,28,0,3,0,1,12.79,73.12,4.01,332.55,0.1487
s,2000,10,22,07,09,14,9202,29,0,1,0,1,10.35,71.83,2.73,332.21,0.1008
s,2000,10,22,07,09,14,9202,30,0,2,0,1,10.64,71.26,2.15,338.53,0.1013
s,2000,10,22,07,09,14,9202,31,0,1,0,1,9.92,70.40,1.30,344.65,0.0846
s,2000,10,22,07,09,14,9202,32,0,3,0,1,8.80,68.58,-0.53,8.40,0.0627
s,2000,10,22,07,09,14,9202,33,0,2,0,1,8.51,68.40,-0.70,12.06,0.0583
s,2000,10,22,07,09,14,9202,34,0,1,0,1,13.64,70.53,1.42,350.60,0.1485
s,2000,10,22,07,09,14,9202,35,0,1,0,1,11.83,69.55,0.44,356.23,0.1153
s,2000,10,22,07,09,14,9202,36,0,1,0,1,7.06,67.11,-2.00,47.69,0.0470
s,2000,10,22,07,09,14,9202,37,0,1,0,1,14.43,70.64,1.54,350.74,0.1622
s,2000,10,22,07,09,14,9202,38,0,2,0,1,16.47,68.51,-0.60,2.94,0.1955
s,2000,10,22,07,09,14,9202,39,0,3,0,2,15.73,65.51,-3.59,18.34,0.1926
s,2000,10,22,07,09,14,9203,1,1,4,0,2,10.60,102.82,33.72,281.23,0.5584
s,2000,10,22,07,09,14,9203,2,2,7,1,4,10.64,102.48,33.38,281.36,0.5537
s,2000,10,22,07,09,14,9203,3,0,4,0,3,14.05,103.34,34.23,287.13,0.5733
s,2000,10,22,07,09,14,9203,4,0,2,0,1,10.65,100.13,31.03,281.91,0.5198
s,2000,10,22,07,09,14,9203,5,0,2,0,1,10.81,99.98,30.88,282.26,0.5179
s,2000,10,22,07,09,14,9203,6,0,1,0,1,14.61,102.55,33.44,288.38,0.5641
s,2000,10,23,08,35,35,9198,1,31,262,26,220,-30.85,97.60,42.45,225.59,0.8135
s,2000,10,23,08,35,35,9198,2,9,-1,8,-1,-30.19,96.80,41.66,225.78,0.8038
s,2000,10,23,08,35,35,9198,3,5,-1,4,-1,-29.91,95.98,40.83,225.57,0.7960
s,2000,10,23,08,35,35,9198,4,3,-1,3,-1,-30.28,95.87,40.73,225.11,0.7975
s,2000,10,23,08,35,35,9198,5,0,1,0,1,-31.54,92.91,37.76,221.90,0.7838
s,2000,10,23,08,35,35,9198,6,0,1,0,0,-32.15,92.59,37.45,221.08,0.7857
s,2000,10,23,08,35,35,9198,7,0,1,0,1,-31.58,92.26,37.12,221.42,0.7794
s,2000,10,23,08,35,35,9198,8,1,55,1,42,-30.40,92.12,36.98,222.51,0.7702
s,2000,10,23,08,35,35,9198,9,10,-8,8,-8,-30.76,92.02,36.88,222.07,0.7719
s,2000,10,23,08,35,35,9198,10,0,1,0,1,-31.20,91.41,36.27,221.20,0.7705
s,2000,10,23,08,35,35,9199,1,57,197,38,133,6.29,98.35,43.25,273.69,0.6849
s,2000,10,23,08,35,35,9199,2,2,-1,1,-1,5.85,97.63,42.51,273.03,0.6755
s,2000,10,23,08,35,35,9199,3,-1,-1,-1,-1,6.85,98.31,43.21,274.51,0.6843
s,2000,10,23,08,35,35,9199,4,-1,-1,-1,-1,6.50,97.93,42.84,274.00,0.6796
s,2000,10,23,08,35,35,9199,5,2,-1,2,-1,5.79,97.48,42.34,272.92,0.6732
s,2000,10,23,08,35,35,9199,6,0,4,0,3,6.65,96.94,41.84,274.21,0.6667
s,2000,10,23,08,35,35,9199,7,1,29,1,19,5.68,95.87,40.77,272.71,0.6529
s,2000,10,23,08,35,35,9199,8,1,-7,1,-7,5.98,95.90,40.81,273.17,0.6533
s,2000,10,23,08,35,35,9199,9,3,-7,2,-7,5.66,95.63,40.49,272.66,0.6491
s,2000,10,23,08,35,35,9199,10,0,23,0,14,6.61,94.17,39.03,274.14,0.6294
s,2000,10,23,08,35,35,9199,11,1,-10,1,-10,7.10,94.03,38.89,274.92,0.6276
s,2000,10,23,08,35,35,9199,12,1,-10,1,-10,7.17,93.65,38.53,275.03,0.6227
s,2000,10,23,08,35,35,9199,13,15,49,9,31,8.11,93.51,38.37,276.55,0.6208
s,2000,10,23,08,35,35,9199a,1,0,1,0,1,-37.51,86.94,31.84,212.10,0.7898
s,2000,10,23,08,35,35,9199a,2,0,1,0,1,-37.51,86.00,30.90,211.39,0.7845
s,2000,10,23,08,35,35,9199a,3,0,1,0,1,-38.16,84.09,29.00,209.37,0.7794
s,2000,10,23,08,35,35,9199a,4,0,1,0,1,-38.57,83.22,28.13,208.35,0.7785
s,2000,10,23,08,35,35,9199m,1,0,1,0,1,7.87,92.23,37.14,276.23,0.6039
s,2000,10,23,08,35,35,9199m,2,0,4,0,2,8.16,92.14,37.05,276.71,0.6027
s,2000,10,23,08,35,35,9200,1,0,10,0,6,-15.47,77.58,22.49,226.82,0.5075
s,2000,10,23,08,35,35,9200,2,0,3,0,2,-19.68,74.92,19.83,217.57,0.5259
s,2000,10,23,08,35,35,9200,3,0,1,0,1,-20.43,74.62,19.53,216.25,0.5319
s,2000,10,23,08,35,35,9200,4,0,2,0,1,-21.50,73.95,18.86,214.10,0.5386
s,2000,10,23,08,35,35,9200,5,0,5,0,3,-20.73,74.05,18.96,215.10,0.5304
s,2000,10,23,08,35,35,9200,6,0,2,0,1,-26.36,69.73,14.63,203.51,0.5695
s,2000,10,23,08,35,35,9200,7,0,2,0,1,-26.09,68.33,13.24,201.71,0.5583
s,2000,10,23,08,35,35,9200,8,0,2,0,1,-24.55,64.41,9.32,196.58,0.5182
s,2000,10,23,08,35,35,9200,9,0,3,0,2,-23.92,63.95,8.85,196.17,0.5071
s,2000,10,23,08,35,35,9201,1,0,2,0,1,14.52,60.23,5.13,331.99,0.1853
s,2000,10,23,08,35,35,9201,2,0,3,0,1,14.66,59.88,4.78,333.96,0.1847
s,2000,10,23,08,35,35,9201,3,0,2,0,1,14.98,60.00,4.91,334.18,0.1905
s,2000,10,23,08,35,35,9201,4,0,3,0,1,14.99,59.64,4.55,335.87,0.1881
s,2000,10,23,08,35,35,9201,5,1,359,0,183,17.18,59.49,4.39,340.65,0.2220
s,2000,10,23,08,35,35,9201,6,17,-5,8,-5,17.49,59.53,4.39,341.14,0.2269
s,2000,10,23,08,35,35,9201,7,-6,-5,-6,-5,17.20,59.28,4.14,341.73,0.2208
s,2000,10,23,08,35,35,9201,8,-6,-5,-6,-5,17.67,59.40,4.31,341.73,0.2293
s,2000,10,23,08,35,35,9201,9,0,1,0,1,14.69,57.86,2.74,344.40,0.1727
s,2000,10,23,08,35,35,9201,10,15,-5,8,-5,17.57,59.12,3.98,342.88,0.2260
s,2000,10,23,08,35,35,9201,11,-10,-5,-10,-5,17.89,59.19,4.05,343.05,0.2315
s,2000,10,23,08,35,35,9201,12,0,2,0,1,19.19,59.51,4.42,343.31,0.2544
s,2000,10,23,08,35,35,9201,13,0,3,0,1,18.73,59.29,4.15,343.72,0.2457
s,2000,10,23,08,35,35,9201,14,38,-5,19,-5,17.59,58.47,3.33,345.58,0.2234
s,2000,10,23,08,35,35,9201,15,0,3,0,2,18.42,58.89,3.74,344.89,0.2388
s,2000,10,23,08,35,35,9201,16,0,1,0,0,18.72,58.84,3.75,345.20,0.2437
s,2000,10,23,08,35,35,9201,17,-14,-5,-14,-5,17.84,58.41,3.32,345.92,0.2274
s,2000,10,23,08,35,35,9201,18,-14,-5,-14,-5,17.34,58.11,2.99,346.71,0.2178
s,2000,10,23,08,35,35,9201,19,-14,-5,-14,-5,18.10,58.32,3.18,346.76,0.2311
s,2000,10,23,08,35,35,9201,20,4,-5,2,-5,16.96,57.60,2.46,348.63,0.2095
s,2000,10,23,08,35,35,9201,21,1,-5,1,-5,18.30,57.78,2.69,348.90,0.2326
s,2000,10,23,08,35,35,9201,22,0,3,0,2,14.93,56.04,0.90,354.87,0.1711
s,2000,10,23,08,35,35,9201,23,0,3,0,2,14.47,55.69,0.57,356.59,0.1628
s,2000,10,23,08,35,35,9201,24,0,1,0,0,17.05,56.85,1.76,351.90,0.2090
s,2000,10,23,08,35,35,9201,25,0,2,0,1,15.24,55.55,0.45,357.51,0.1760
s,2000,10,23,08,35,35,9201,26,0,1,0,1,15.60,54.85,-0.25,1.32,0.1819
s,2000,10,23,08,35,35,9201,27,1,6,0,3,18.05,55.98,0.84,356.43,0.2245
s,2000,10,23,08,35,35,9201,28,0,1,0,0,15.01,54.52,-0.60,3.36,0.1721
s,2000,10,23,08,35,35,9201,29,0,1,0,1,17.74,55.59,0.49,357.85,0.2189
s,2000,10,23,08,35,35,9201,30,0,2,0,1,15.13,54.37,-0.75,4.16,0.1743
s,2000,10,23,08,35,35,9201,31,0,0,0,0,17.39,55.04,-0.05,0.23,0.2128
s,2000,10,23,08,35,35,9201,32,2,25,1,13,17.91,55.13,0.03,359.86,0.2216
s,2000,10,23,08,35,35,9201,33,0,1,0,0,21.25,56.48,1.34,355.51,0.2792
s,2000,10,23,08,35,35,9201,34,1,6,1,3,15.02,53.56,-1.58,8.86,0.1740
s,2000,10,23,08,35,35,9201,35,3,-32,1,-32,17.95,54.53,-0.61,2.63,0.2226
s,2000,10,23,08,35,35,9201,36,0,0,0,0,13.54,52.33,-2.79,17.97,0.1539
s,2000,10,23,08,35,35,9201,37,0,1,0,1,13.52,51.60,-3.50,22.18,0.1578
s,2000,10,23,08,35,35,9201,38,0,2,0,1,18.63,53.53,-1.61,6.52,0.2354
s,2000,10,23,08,35,35,9201,39,1,332,0,170,19.04,52.90,-2.22,8.70,0.2437
s,2000,10,23,08,35,35,9201,40,0,1,0,0,17.44,52.12,-3.00,13.20,0.2195
s,2000,10,23,08,35,35,9201,41,5,-39,2,-39,18.63,52.43,-2.71,10.88,0.2384
s,2000,10,23,08,35,35,9201,42,1,-39,1,-39,18.19,52.20,-2.92,12.12,0.2316
s,2000,10,23,08,35,35,9201,43,0,1,0,0,17.54,51.82,-3.30,14.36,0.2223
s,2000,10,23,08,35,35,9201,44,4,-39,2,-39,18.54,52.04,-3.11,12.52,0.2381
s,2000,10,23,08,35,35,9201,45,2,-39,1,-39,19.16,52.31,-2.83,10.92,0.2475
s,2000,10,23,08,35,35,9201,46,2,-39,1,-39,19.50,52.26,-2.84,10.67,0.2531
s,2000,10,23,08,35,35,9201,47,1,-39,1,-39,18.88,51.79,-3.31,12.96,0.2445
s,2000,10,23,08,35,35,9201,48,2,-39,1,-39,19.25,51.71,-3.43,13.06,0.2510
s,2000,10,23,08,35,35,9201,49,0,1,0,0,18.10,50.95,-4.15,17.06,0.2354
s,2000,10,23,08,35,35,9201,50,1,-39,1,-39,19.11,51.25,-3.85,14.73,0.2505
s,2000,10,23,08,35,35,9201,51,5,-39,2,-39,19.76,51.54,-3.61,13.22,0.2601
s,2000,10,23,08,35,35,9201,52,2,-39,1,-39,18.82,51.07,-4.02,15.68,0.2466
s,2000,10,23,08,35,35,9201,53,0,1,0,1,18.08,50.56,-4.54,18.57,0.2372
s,2000,10,23,08,35,35,9201,54,1,-39,1,-39,19.59,51.26,-3.88,14.34,0.2586
s,2000,10,23,08,35,35,9201,55,2,6,1,3,18.41,50.77,-4.37,17.51,0.2415
s,2000,10,23,08,35,35,9201,56,2,-39,1,-39,19.15,51.01,-4.11,15.65,0.2523
s,2000,10,23,08,35,35,9201,57,1,-39,1,-39,19.44,51.04,-4.06,15.13,0.2568
s,2000,10,23,08,35,35,9201,58,11,-39,6,-39,20.18,51.16,-3.98,14.12,0.2685
s,2000,10,23,08,35,35,9201,59,0,1,0,0,23.37,52.39,-2.70,7.88,0.3169
s,2000,10,23,08,35,35,9201,60,2,8,1,4,17.87,50.00,-5.12,21.08,0.2372
s,2000,10,23,08,35,35,9201,61,0,3,0,2,18.13,49.56,-5.58,22.35,0.2441
s,2000,10,23,08,35,35,9201,62,0,2,0,1,19.84,48.11,-6.98,24.25,0.2798
s,2000,10,23,08,35,35,9201,63,0,2,0,1,20.42,48.11,-6.98,23.36,0.2886
s,2000,10,23,08,35,35,9201,64,0,1,0,0,20.43,47.82,-7.27,24.20,0.2906
s,2000,10,23,08,35,35,9201,65,0,1,0,1,20.73,47.71,-7.38,24.08,0.2960
s,2000,10,23,08,35,35,9202,1,1,18,0,11,11.21,86.16,31.07,283.12,0.5219
s,2000,10,23,08,35,35,9202,2,0,1,0,0,12.13,86.19,31.09,284.85,0.5244
s,2000,10,23,08,35,35,9202,3,0,6,0,4,11.88,85.21,30.12,284.71,0.5097
s,2000,10,23,08,35,35,9202,4,0,7,0,4,12.34,85.03,29.93,285.65,0.5083
s,2000,10,23,08,35,35,9202,5,0,1,0,1,12.52,84.24,29.15,286.30,0.4975
s,2000,10,23,08,35,35,9202,6,0,1,0,1,10.70,82.14,27.04,283.37,0.4611
s,2000,10,23,08,35,35,9202,7,0,3,0,2,10.98,81.66,26.57,284.15,0.4547
s,2000,10,23,08,35,35,9202,8,0,1,0,1,12.06,81.24,26.15,286.66,0.4518
s,2000,10,23,08,35,35,9202,9,0,3,0,2,11.87,81.02,25.93,286.36,0.4478
s,2000,10,23,08,35,35,9202,10,0,3,0,2,12.11,80.78,25.69,287.01,0.4451
s,2000,10,23,08,35,35,9202,11,0,3,0,2,8.79,77.35,22.26,280.57,0.3824
s,2000,10,23,08,35,35,9202,12,0,1,0,1,7.20,73.87,18.77,277.20,0.3232
s,2000,10,23,08,35,35,9202,13,0,3,0,1,9.73,73.22,18.12,285.31,0.3193
s,2000,10,23,08,35,35,9202,14,0,1,0,0,11.68,73.95,18.85,290.48,0.3393
s,2000,10,23,08,35,35,9202,15,0,7,0,4,10.18,72.69,17.59,287.11,0.3127
s,2000,10,23,08,35,35,9202,16,0,3,0,1,11.24,73.03,17.94,290.03,0.3229
s,2000,10,23,08,35,35,9202,17,0,12,0,6,11.19,72.23,17.14,290.65,0.3103
s,2000,10,23,08,35,35,9202,18,0,3,0,2,11.58,72.10,17.00,291.98,0.3103
s,2000,10,23,08,35,35,9202,19,0,5,0,3,12.89,72.59,17.49,295.31,0.3255
s,2000,10,23,08,35,35,9202,20,0,3,0,2,15.10,70.01,14.91,305.22,0.3055
s,2000,10,23,08,35,35,9202,21,0,2,0,1,15.32,65.23,10.14,316.30,0.2469
s,2000,10,23,08,35,35,9202,22,0,1,0,1,19.43,66.05,10.96,324.14,0.3073
s,2000,10,23,08,35,35,9202,23,0,2,0,1,20.21,66.02,10.92,325.75,0.3173
s,2000,10,23,08,35,35,9203,1,0,1,0,1,10.50,103.22,48.12,279.49,0.7446
s,2000,10,23,08,35,35,9203,2,0,1,0,1,11.06,103.59,48.49,280.23,0.7491
s,2000,10,23,08,35,35,9203,3,0,1,0,0,14.32,100.42,45.33,285.03,0.7158
s,2000,10,23,08,35,35,9203,4,0,1,0,1,14.47,99.98,44.88,285.31,0.7107
s,2000,10,23,08,35,35,9206,1,4,26,4,27,21.03,353.80,-61.35,68.83,0.8803
s,2000,10,23,08,35,35,9206,2,1,-1,1,-1,20.78,353.59,-61.52,69.14,0.8814
s,2000,10,23,08,35,35,9206,3,3,6,4,7,22.83,350.96,-64.18,67.11,0.9024
s,2000,10,23,08,35,35,9206,4,0,1,0,1,23.53,350.52,-64.58,66.38,0.9056
s,2000,10,23,08,35,35,9206,5,0,1,0,1,23.28,349.96,-65.14,66.70,0.9092
s,2000,10,23,08,35,35,9207,1,0,13,0,26,-18.06,341.13,-73.99,109.98,0.9735
s,2000,10,23,08,35,35,9215a,1,0,5,0,3,17.89,15.12,-40.02,68.56,0.6598
s,2000,10,24,12,11,22,9198,1,17,129,20,149,-31.10,96.78,56.80,232.20,0.9087
s,2000,10,24,12,11,22,9198,2,4,-1,4,-1,-30.50,95.95,55.97,232.49,0.9020
s,2000,10,24,12,11,22,9198,3,5,-1,5,-1,-30.15,95.55,55.58,232.70,0.8986
s,2000,10,24,12,11,22,9198,4,2,8,2,9,-31.22,95.14,55.16,231.45,0.8994
s,2000,10,24,12,11,22,9198,5,1,4,1,4,-31.02,91.86,51.89,230.29,0.8785
s,2000,10,24,12,11,22,9198,6,0,1,0,1,-30.62,91.56,51.59,230.57,0.8750
s,2000,10,24,12,11,22,9198p,1,0,1,0,1,-13.80,17.51,-22.47,130.49,0.4900
s,2000,10,24,12,11,22,9198p,2,0,5,0,3,-13.56,17.55,-22.43,130.14,0.4873
s,2000,10,24,12,11,22,9198p,3,0,1,0,1,-13.68,16.76,-23.22,129.37,0.4976
s,2000,10,24,12,11,22,9199,1,4,153,4,148,6.47,99.29,59.31,274.52,0.8592
s,2000,10,24,12,11,22,9199,2,18,-1,17,-1,6.87,99.48,59.51,274.99,0.8608
s,2000,10,24,12,11,22,9199,3,5,-1,5,-1,6.82,99.10,59.11,274.92,0.8573
s,2000,10,24,12,11,22,9199,4,0,2,0,1,5.90,96.94,56.96,273.74,0.8378
s,2000,10,24,12,11,22,9199,5,1,6,1,5,7.44,93.29,53.31,275.51,0.8011
s,2000,10,24,12,11,22,9199,6,0,2,0,2,8.07,93.90,53.93,276.30,0.8073
s,2000,10,24,12,11,22,9199,7,0,5,0,4,7.97,93.13,53.15,276.17,0.7993
s,2000,10,24,12,11,22,9200,1,0,1,0,1,-16.14,83.03,43.04,242.67,0.7403
s,2000,10,24,12,11,22,9200,2,0,1,0,1,-14.97,78.47,38.50,241.69,0.6855
s,2000,10,24,12,11,22,9200,3,0,1,0,1,-14.74,78.07,38.10,241.75,0.6797
s,2000,10,24,12,11,22,9200,4,0,2,0,1,-21.25,74.75,34.76,231.11,0.6851
s,2000,10,24,12,11,22,9200,5,0,2,0,1,-20.85,74.49,34.50,231.41,0.6796
s,2000,10,24,12,11,22,9201,1,1,3,1,2,17.57,61.17,21.18,302.83,0.4117
s,2000,10,24,12,11,22,9201,2,0,2,0,1,17.48,60.77,20.79,303.07,0.4057
s,2000,10,24,12,11,22,9201,3,13,170,7,91,16.76,59.51,19.53,302.98,0.3832
s,2000,10,24,12,11,22,9201,4,1,7,0,4,18.22,60.32,20.34,305.18,0.4058
s,2000,10,24,12,11,22,9201,5,1,-3,1,-3,17.17,59.55,19.57,303.83,0.3870
s,2000,10,24,12,11,22,9201,6,0,1,0,0,17.74,59.79,19.81,304.80,0.3949
s,2000,10,24,12,11,22,9201,7,0,1,0,1,15.78,58.51,18.54,301.90,0.3619
s,2000,10,24,12,11,22,9201,8,1,-3,0,-3,17.45,59.32,19.34,304.76,0.3862
s,2000,10,24,12,11,22,9201,9,2,-3,1,-3,17.18,59.08,19.09,304.46,0.3806
s,2000,10,24,12,11,22,9201,10,0,-3,0,-3,17.32,59.11,19.13,304.73,0.3824
s,2000,10,24,12,11,22,9201,11,1,-3,0,-3,18.05,59.27,19.29,306.15,0.3906
s,2000,10,24,12,11,22,9201,12,7,-3,4,-3,17.72,59.13,19.16,305.61,0.3861
s,2000,10,24,12,11,22,9201,13,2,-3,1,-3,17.56,58.89,18.91,305.56,0.3815
s,2000,10,24,12,11,22,9201,14,5,-3,2,-3,17.32,58.68,18.71,305.29,0.3768
s,2000,10,24,12,11,22,9201,15,0,5,0,3,14.55,56.76,16.77,301.10,0.3276
s,2000,10,24,12,11,22,9201,16,0,2,0,1,15.01,56.66,16.68,302.47,0.3300
s,2000,10,24,12,11,22,9201,17,0,1,0,0,16.34,57.48,17.50,304.66,0.3523
s,2000,10,24,12,11,22,9201,18,0,2,0,1,18.28,58.28,18.29,308.00,0.3798
s,2000,10,24,12,11,22,9201,19,0,1,0,1,17.83,57.18,17.19,308.62,0.3617
s,2000,10,24,12,11,22,9201,20,0,2,0,1,19.47,57.65,17.67,311.44,0.3834
s,2000,10,24,12,11,22,9201,21,0,1,0,0,20.44,58.09,18.11,312.75,0.3985
s,2000,10,24,12,11,22,9201,22,0,1,0,1,20.66,57.64,17.65,313.88,0.3953
s,2000,10,24,12,11,22,9201,23,0,3,0,2,14.23,53.78,13.79,305.01,0.2834
s,2000,10,24,12,11,22,9201,24,0,7,0,4,17.83,55.82,15.83,310.79,0.3445
s,2000,10,24,12,11,22,9201,25,0,4,0,2,18.16,55.92,15.94,311.37,0.3493
s,2000,10,24,12,11,22,9201,26,0,1,0,0,17.55,55.42,15.44,310.82,0.3369
s,2000,10,24,12,11,22,9201,27,0,3,0,2,13.63,51.59,11.60,307.62,0.2479
s,2000,10,24,12,11,22,9201,28,0,3,0,2,13.76,51.39,11.41,308.51,0.2466
s,2000,10,24,12,11,22,9201,29,0,1,0,1,18.43,53.69,13.72,316.08,0.3257
s,2000,10,24,12,11,22,9201,30,0,3,0,1,13.85,51.03,11.06,309.65,0.2429
s,2000,10,24,12,11,22,9201,31,0,1,0,0,16.84,52.61,12.63,314.56,0.2950
s,2000,10,24,12,11,22,9201,32,0,2,0,1,13.65,50.74,10.75,309.77,0.2369
s,2000,10,24,12,11,22,9201,33,0,1,0,0,17.11,52.42,12.44,315.66,0.2959
s,2000,10,24,12,11,22,9201,34,0,1,0,0,16.20,51.73,11.74,314.92,0.2772
s,2000,10,24,12,11,22,9201,35,1,249,0,130,19.11,53.03,13.05,318.94,0.3263
s,2000,10,24,12,11,22,9201,36,0,1,0,1,17.91,51.97,11.99,318.60,0.3003
s,2000,10,24,12,11,22,9201,37,11,-35,6,-35,18.61,52.24,12.26,319.57,0.3117
s,2000,10,24,12,11,22,9201,38,-37,-35,-37,-35,18.78,52.05,12.07,320.37,0.3117
s,2000,10,24,12,11,22,9201,39,-37,-35,-37,-35,18.77,51.91,11.93,320.64,0.3101
s,2000,10,24,12,11,22,9201,40,1,-35,0,-35,19.31,51.57,11.59,322.57,0.3134
s,2000,10,24,12,11,22,9201,41,1,-35,1,-35,19.90,51.74,11.76,323.37,0.3227
s,2000,10,24,12,11,22,9201,42,3,-35,2,-35,19.60,51.52,11.55,323.27,0.3167
s,2000,10,24,12,11,22,9201,43,0,3,0,2,19.07,51.03,11.04,323.39,0.3049
s,2000,10,24,12,11,22,9201,44,0,2,0,1,18.24,50.46,10.47,323.03,0.2884
s,2000,10,24,12,11,22,9201,45,1,-35,1,-35,19.71,51.14,11.16,324.39,0.3143
s,2000,10,24,12,11,22,9201,46,1,-35,1,-35,19.52,50.92,10.94,324.56,0.3098
s,2000,10,24,12,11,22,9201,47,1,-35,0,-35,19.87,51.00,11.02,325.05,0.3151
s,2000,10,24,12,11,22,9201,48,0,2,0,1,19.05,49.99,10.01,325.95,0.2947
s,2000,10,24,12,11,22,9201,49,0,2,0,1,18.95,49.64,9.66,326.66,0.2900
s,2000,10,24,12,11,22,9201m,1,0,10,0,5,21.04,39.61,-0.38,1.29,0.2765
s,2000,10,24,12,11,22,9201m,2,0,1,0,0,20.79,38.72,-1.27,4.38,0.2730
s,2000,10,24,12,11,22,9202,1,0,3,0,2,11.57,87.12,47.13,281.10,0.7340
s,2000,10,24,12,11,22,9202,2,0,5,0,4,11.91,85.75,45.76,281.71,0.7183
s,2000,10,24,12,11,22,9202,3,0,2,0,1,11.84,85.22,45.24,281.67,0.7119
s,2000,10,24,12,11,22,9202,4,0,4,0,3,11.93,84.54,44.56,281.87,0.7038
s,2000,10,24,12,11,22,9202,5,0,2,0,1,10.47,82.52,42.53,279.99,0.6773
s,2000,10,24,12,11,22,9202,6,0,2,0,1,11.84,83.03,43.04,281.95,0.6851
s,2000,10,24,12,11,22,9202,7,0,2,0,1,11.83,82.39,42.40,282.01,0.6771
s,2000,10,24,12,11,22,9202,8,0,4,0,3,12.12,82.11,42.12,282.48,0.6739
s,2000,10,24,12,11,22,9202,9,0,1,0,1,4.54,70.26,30.27,270.33,0.5046
s,2000,10,24,12,11,22,9202,10,0,1,0,0,4.88,70.35,30.36,271.01,0.5057
s,2000,10,24,12,11,22,9202,11,0,2,0,1,8.66,72.78,32.80,278.14,0.5431
s,2000,10,24,12,11,22,9202,12,0,10,0,6,13.05,74.66,34.67,285.54,0.5774
s,2000,10,24,12,11,22,9202,13,0,4,0,2,10.43,72.52,32.53,281.46,0.5418
s,2000,10,24,12,11,22,9202,14,0,5,0,3,10.93,72.73,32.74,282.31,0.5456
s,2000,10,24,12,11,22,9202,15,0,2,0,1,11.41,72.57,32.58,283.23,0.5444
s,2000,10,24,12,11,22,9202,16,0,3,0,2,11.73,71.87,31.88,284.03,0.5351
s,2000,10,24,12,11,22,9202,17,0,1,0,0,10.79,71.00,31.01,282.50,0.5204
s,2000,10,24,12,11,22,9202,18,0,3,0,2,9.79,69.71,29.72,280.87,0.4995
s,2000,10,24,12,11,22,9202,19,0,2,0,1,10.01,69.58,29.59,281.34,0.4980
s,2000,10,24,12,11,22,9206,1,10,36,7,26,21.02,355.23,-44.75,65.55,0.7242
s,2000,10,24,12,11,22,9206,2,-1,-1,-1,-1,20.91,354.98,-45.00,65.77,0.7266
s,2000,10,24,12,11,22,9206,3,0,2,0,1,20.42,354.45,-45.52,66.59,0.7310
